Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Issuing Agency,Violation Location,Violation Precinct,Issuer Precinct,Violation Time,Date First Observed,Law Section,Sub Division,Vehicle Year,Feet From Curb
GYG7445,NY,PAS,05/12/2017,70,T,28.0,28,28,0947A,0,408,j3,2015,0
W80CZL,NJ,PAS,07/12/2016,37,T,68.0,68,68,0143P,0,408,h1,0,0
FLN9762,NY,PAS,03/07/2017,21,P,6.0,6,0,0906A,0,408,D,2011,0
V75ETU,NJ,PAS,01/06/2017,46,T,61.0,61,61,0954A,0,408,f1,0,0
HA6028,NC,PAS,11/09/2016,69,T,14.0,14,14,1142A,0,408,h1,0,0
42773JZ,NY,COM,07/02/2016,38,T,19.0,19,19,1034A,0,408,h1,2009,0
HAU7296,NY,PAS,04/05/2017,20,T,42.0,42,42,1024A,0,408,d,2015,0
HJY5224,NY,PAS,10/07/2016,21,S,112.0,112,0,0945A,0,408,D1,2008,0
BUEU64,FL,PAS,03/28/2017,68,T,94.0,94,94,0538P,0,408,a1,0,0
GMU1070,NY,PAS,07/02/2016,71,T,108.0,108,108,1119A,0,408,j6,0,0
T604617C,NY,OMT,04/05/2017,70,T,100.0,100,100,0717A,0,408,j3,2007,0
HAT1380,NY,OMS,09/15/2016,71,T,103.0,103,103,0301P,0,408,j6,2016,0
T641515C,NY,OMT,11/16/2016,48,T,68.0,68,68,0547P,0,408,e9,2013,0
SENUKILA,NY,SRF,11/19/2016,40,T,67.0,67,67,0319A,0,408,e2,2011,0
41790MJ,NY,COM,05/09/2017,47,T,17.0,17,17,1057A,0,408,l2,2016,0
3JV519,MA,PAS,10/07/2016,20,T,25.0,25,25,0136P,0,408,d,0,0
3AC410,OK,PAS,03/02/2017,14,T,18.0,18,18,0249P,0,408,c,0,0
61953,NY,MED,12/15/2016,21,T,66.0,66,66,0935A,0,408,d1,2015,0
43456BB,NY,OMR,04/22/2017,77,T,69.0,69,69,0721A,0,408,m5,2007,0
X92HDE,NJ,PAS,04/25/2017,20,T,84.0,84,84,0210P,0,408,d,0,0
39069JU,NY,COM,08/18/2016,14,T,17.0,17,17,0815A,0,408,c,2006,0
HER2366,NY,PAS,07/11/2016,19,T,43.0,43,43,0249P,0,408,c3,1999,0
HKT2568,NY,PAS,04/07/2017,37,T,6.0,6,6,1253P,0,408,h1,2007,0
HHS5319,NY,PAS,01/12/2017,21,T,83.0,83,83,0933A,0,408,d1,2005,0
FMT7863,NY,PAS,09/30/2016,37,T,104.0,104,104,0558P,0,408,h1,2007,0
AJ532U,NJ,PAS,04/27/2017,19,T,90.0,90,90,1044A,0,408,c3,0,0
CHM7520,NY,PAS,01/26/2017,38,T,106.0,106,106,0409P,0,408,h1,1998,0
GYU6658,NY,PAS,02/17/2017,38,T,62.0,62,62,0106P,0,408,h1,2016,0
HKW5651,NY,PAS,12/03/2016,37,T,19.0,19,19,0215P,20161203,408,h1,2016,0
GXT5391,NY,PAS,08/20/2016,38,T,70.0,70,70,0200P,0,408,h1,2006,0
GVM2155,NY,PAS,06/20/2017,74,T,61.0,61,61,1226P,0,408,j2,2015,0
R38DFE,NJ,PAS,11/07/2016,20,T,32.0,32,32,0542A,0,408,d,0,0
HEE9292,NY,PAS,11/26/2016,20,P,109.0,109,109,1105P,0,408,F7,2016,0
DVS7896,NY,PAS,09/17/2016,37,T,68.0,68,68,1216P,0,408,h1,2015,0
HAW4926,NY,PAS,04/11/2017,40,T,32.0,32,32,0501P,0,408,e2,2006,3
GHJ7677,NY,PAS,03/23/2017,21,T,72.0,72,72,0908A,0,408,d1,2013,0
C23EDC,NJ,PAS,06/22/2017,21,T,103.0,103,103,0315A,0,408,d1,0,0
HFW8176,NY,PAS,03/29/2017,14,T,34.0,34,34,1027A,0,408,c,2013,0
57590MD,NY,COM,10/04/2016,16,T,1.0,1,1,1045A,20161004,408,k2,2008,0
378731,RI,PAS,09/29/2016,21,T,114.0,114,114,0850A,0,408,d1,0,0
ECVE94,FL,PAS,01/12/2017,21,S,46.0,46,0,1159A,0,408,D1,0,0
087UHH,MN,PAS,11/23/2016,20,P,14.0,14,14,0317A,0,408,K6,0,0
T637349C,NY,OMT,05/17/2017,14,T,79.0,79,79,1038A,0,408,c,2007,0
48916MJ,NY,COM,02/21/2017,38,T,5.0,5,5,0620P,0,408,h1,2016,0
GYU6771,NY,PAS,01/31/2017,21,T,79.0,79,79,0942A,0,408,d1,2001,0
T623823C,NY,OMT,01/10/2017,37,T,66.0,66,66,0303P,0,408,h1,2011,0
DWM3822,NY,PAS,12/01/2016,20,T,67.0,67,67,0306P,0,408,d,2001,0
6APFR7,CT,PAS,12/15/2016,38,T,23.0,23,23,0128P,0,408,h1,0,0
EJW1368,NY,PAS,05/10/2017,71,T,107.0,107,107,0410P,0,408,j6,2014,0
S27BJM,NJ,PAS,11/12/2016,31,T,5.0,5,5,1207P,0,408,l3,0,0
97421JP,NY,COM,10/12/2016,78,P,110.0,110,110,0131A,0,408,F7,2006,0
LOVELEY,NY,PAS,05/19/2017,46,P,66.0,66,66,1011A,0,408,F1,2017,0
FAH2659,NY,PAS,12/15/2016,21,T,114.0,114,114,1054A,0,408,d1,2007,0
GZH3635,NY,PAS,07/11/2016,51,P,50.0,50,50,0710A,0,408,C3,2004,0
HCV1692,NY,PAS,11/18/2016,37,T,43.0,43,43,0206P,0,408,h1,2016,0
28513MH,NY,COM,06/12/2017,14,T,84.0,84,84,0144P,0,408,c,2015,0
HAX5297,NY,PAS,04/15/2017,38,T,76.0,76,76,0924A,0,408,h1,2016,0
EBN6587,NY,PAS,12/16/2016,38,T,108.0,108,108,1210P,0,408,h1,2015,0
3GG151,MA,PAS,07/22/2016,21,T,79.0,79,79,1108A,0,408,d1,0,0
84366527,SC,PAS,04/30/2017,14,T,45.0,45,45,0537A,0,408,c,0,0
GWV2088,NY,PAS,01/30/2017,21,T,94.0,94,94,1224P,0,408,d1,2015,0
Z57GAP,NJ,PAS,11/17/2016,20,T,108.0,108,108,0240P,0,408,d,0,0
440T760,IL,PAS,04/12/2017,38,T,25.0,25,25,0354P,0,408,h1,0,0
GAM5789,NY,PAS,09/08/2016,21,T,70.0,70,70,1212P,0,408,d1,2009,0
SDN38V,NJ,PAS,01/14/2017,38,T,19.0,19,19,0225P,0,408,h1,0,0
41938JZ,NY,COM,10/31/2016,20,T,20.0,20,20,0925A,20161031,408,d,2009,0
7G10A,NY,OMT,06/20/2017,21,T,108.0,108,108,0837A,0,408,d1,2014,0
63786MJ,NY,COM,06/24/2017,46,T,19.0,19,19,0201P,0,408,F1,2008,0
P62CDZ,NJ,PAS,02/03/2017,21,T,114.0,114,114,1146A,0,408,d1,0,0
GWB6935,NY,PAS,10/20/2016,14,T,83.0,83,83,0714A,0,408,c,2015,0
BKE3941,NY,PAS,07/23/2016,71,T,109.0,109,109,1218P,0,408,j6,2002,0
GYH1757,NY,PAS,08/30/2016,20,T,84.0,84,84,0156P,0,408,d,2015,0
VRY3963,VA,PAS,04/30/2017,20,T,113.0,113,113,0742A,0,408,d,0,0
GXJ3089,NY,PAS,03/30/2017,31,T,5.0,5,5,0202P,0,408,l3,2014,0
83031ME,NY,COM,09/08/2016,69,T,13.0,13,13,0210P,0,408,h1,2004,0
ALX6861,NY,PAS,08/17/2016,14,T,49.0,49,49,0227P,0,408,c,2013,0
XDNH33,NJ,PAS,03/20/2017,46,T,18.0,18,18,0334P,0,408,F1,0,0
2201682,IN,PAS,06/01/2017,53,T,24.0,24,24,0321P,0,408,f6,0,0
HKT2724,NY,PAS,02/02/2017,21,T,108.0,108,108,0909A,0,408,d1,2011,0
CLX9907,NY,PAS,02/11/2017,38,T,114.0,114,114,1027A,0,408,h1,2003,0
GVJ7384,NY,PAS,12/07/2016,74,T,44.0,44,44,0932A,0,408,j2,2011,0
KHP7333,PA,PAS,01/10/2017,38,T,70.0,70,70,0607A,0,408,h1,0,0
HKJ8776,NY,PAS,10/03/2016,20,T,84.0,84,84,0240P,0,408,d,2005,0
74132JS,NY,COM,12/12/2016,14,T,14.0,14,14,0709A,0,408,c,2004,0
FRZ6922,NY,PAS,03/30/2017,71,T,114.0,114,114,0128P,0,408,j6,2011,0
HGT3500,NY,PAS,07/28/2016,14,T,67.0,67,67,0711A,0,408,c,2016,0
GPK1230,NY,PAS,12/16/2016,21,T,42.0,42,42,0938A,0,408,d1,2013,0
GSH3564,NY,PAS,05/08/2017,21,T,83.0,83,83,1246P,0,408,d1,2014,0
2XZ434,MA,PAS,07/29/2016,20,T,9.0,9,9,0545P,0,408,d,0,0
35359ME,NY,COM,06/12/2017,69,T,14.0,14,14,0616P,0,408,h1,2005,0
HES6464,NY,PAS,10/28/2016,38,T,52.0,52,52,0910A,0,408,h1,2013,0
GBV7855,PA,PAS,07/14/2016,20,T,81.0,81,81,1015A,0,408,d,0,0
HAU1737,NY,PAS,09/08/2016,38,T,110.0,110,110,1204P,0,408,h1,2003,0
DWS3773,NY,PAS,05/26/2017,21,T,78.0,78,78,1141A,0,408,d1,2003,0
GEE4820,NY,PAS,05/09/2017,37,T,19.0,19,19,0623P,0,408,h1,2012,0
HGM8140,NY,PAS,12/12/2016,46,T,40.0,40,40,0852A,0,408,f1,2015,0
DRP8597,NY,PAS,09/28/2016,21,T,110.0,110,110,1258P,0,408,d1,2006,0
HGK3111,NY,PAS,06/10/2017,37,T,102.0,102,102,0247P,0,408,h1,2013,0
43667JZ,NY,COM,09/30/2016,16,T,19.0,19,19,0256P,20160930,408,k2,2009,0
68093JZ,NY,COM,02/08/2017,47,T,17.0,17,17,0810A,0,408,l2,2010,0
DHIF53,FL,PAS,07/11/2016,21,T,52.0,52,52,1217P,0,408,d1,0,0
32868BB,NY,OMR,04/04/2017,19,P,66.0,66,66,0213P,0,408,C3,2006,0
BEZ8302,NY,PAS,03/06/2017,21,T,30.0,30,30,1106A,0,408,d1,2016,0
PF814V,FL,PAS,04/13/2017,38,T,102.0,102,102,1002A,0,408,h1,0,0
21706MA,NY,COM,07/15/2016,71,T,19.0,19,19,1027A,0,408,j6,2013,0
XEEB37,NJ,PAS,06/08/2017,10,T,19.0,19,19,0339P,0,408,b,0,0
17239MH,NY,COM,07/05/2016,14,T,20.0,20,20,0723A,0,408,c,2016,0
FXL3898,NY,PAS,12/06/2016,31,T,20.0,20,20,1204P,0,408,l3,2008,0
HBU6845,NY,PAS,11/16/2016,37,T,23.0,23,23,0302P,0,408,h1,2015,0
EHP9612,NY,PAS,08/13/2016,70,T,88.0,88,88,0645A,0,408,j3,1991,0
GDX6758,NY,PAS,08/20/2016,20,T,109.0,109,109,0449P,0,408,d,2015,0
2XR180,OK,PAS,11/03/2016,50,P,94.0,94,94,0951A,0,408,C3,0,0
70810MD,NY,COM,08/18/2016,16,T,1.0,1,1,0115P,0,408,k2,2013,0
HMK7654,NY,PAS,05/30/2017,9,T,25.0,25,25,0453P,0,408,e1,2016,0
HLC7080,NY,PAS,04/12/2017,51,T,107.0,107,107,0115P,0,408,e3,2002,0
VPY3992,VA,PAS,11/12/2016,46,T,114.0,114,114,0128P,0,408,f1,0,0
HDK4607,NY,PAS,10/12/2016,74,T,106.0,106,106,0758A,0,408,j2,2007,0
W80AKR,NJ,PAS,06/02/2017,46,T,109.0,109,109,0532P,0,408,f1,0,0
B17DLG,NJ,PAS,04/26/2017,38,T,66.0,66,66,1146A,0,408,h1,0,0
CNV8411,NY,PAS,08/09/2016,67,P,67.0,67,67,0551P,0,408,I3,2015,0
GXF5141,NY,PAS,08/10/2016,20,P,60.0,60,60,0928P,0,408,D,2015,0
HFF7917,NY,PAS,12/27/2016,21,T,84.0,84,84,1144A,0,408,d1,2012,0
48690MA,NY,COM,11/14/2016,42,T,19.0,19,19,0139P,0,408,h1,1999,0
HLK7429,NY,PAS,04/28/2017,31,T,13.0,13,13,1026A,0,408,l3,1999,0
G82HNF,NJ,PAS,05/04/2017,24,T,28.0,28,28,0714A,0,408,d5,0,0
HFM8475,NY,PAS,04/03/2017,71,T,67.0,67,67,0523P,0,408,j6,2013,0
JUSTY1,FL,PAS,02/13/2017,38,T,103.0,103,103,0223P,0,408,h1,0,0
T726813C,NY,OMT,02/16/2017,21,T,108.0,108,108,0939A,0,408,d1,2016,0
27793MJ,NY,COM,01/31/2017,13,T,18.0,18,18,0245P,0,408,c2,2012,0
H49FBJ,99,PAS,01/18/2017,99,P,101.0,101,101,0926A,0,408,C,0,0
G49GKX,NJ,PAS,07/24/2016,20,X,122.0,122,5,0405P,0,408,D,0,0
JKG2008,PA,PAS,09/17/2016,37,T,109.0,109,109,0338P,20160917,408,h1,0,0
57547JR,NY,COM,07/23/2016,38,T,106.0,106,106,0929A,0,408,h1,2007,0
C71FRV,NJ,PAS,07/11/2016,40,P,103.0,103,103,0500P,0,408,J7,2012,0
GBZ7015,NY,PAS,01/22/2017,17,X,19.0,19,977,0145P,0,408,C4,2016,0
T681776C,NY,OMT,08/08/2016,21,T,42.0,42,42,0741A,0,408,d1,2011,0
HEB2394,NY,PAS,12/06/2016,21,T,90.0,90,90,1026A,0,408,d1,2015,0
GCU2368,NY,PAS,10/15/2016,14,P,66.0,66,66,0137P,0,408,E2,2015,0
1M87B,NY,OMT,01/12/2017,37,T,10.0,10,10,0135P,0,408,h1,2011,0
GYA6198,NY,PAS,09/24/2016,46,T,68.0,68,68,0123P,0,408,f1,2015,0
HPE3577,NY,OMS,06/13/2017,21,T,112.0,112,112,0839A,0,408,d1,2017,0
HHC6223,NY,PAS,08/12/2016,21,S,62.0,62,0,0741A,0,408,D1,2004,0
2028142,IN,PAS,05/04/2017,69,T,13.0,13,13,1056A,0,408,h1,0,0
HCY4085,NY,PAS,12/31/2016,21,T,7.0,7,7,0027A,0,408,d1,2004,0
HLG8641,NY,PAS,03/10/2017,46,T,90.0,90,90,0411P,0,408,f1,2017,0
HCU3410,NY,PAS,02/27/2017,71,T,123.0,123,123,0246P,0,408,j6,2003,0
CDU8657,NY,PAS,06/14/2017,37,T,63.0,63,63,1238P,0,408,h1,2015,0
GCZ8048,NY,PAS,02/18/2017,20,T,110.0,110,110,0510P,0,408,d,2013,0
FCT6238,NY,PAS,11/10/2016,21,T,9.0,9,9,1159A,0,408,d1,2010,0
FHJ5613,NY,PAS,03/24/2017,70,T,70.0,70,70,1138A,0,408,j3,2007,0
FHE7424,QB,PAS,10/31/2016,21,S,71.0,71,0,1132A,0,408,D1,0,0
EHY9188,NY,PAS,12/19/2016,21,T,19.0,19,19,0821A,0,408,d1,0,0
XEEG10,NJ,PAS,04/12/2017,48,T,7.0,7,7,0839A,0,408,e9,0,0
89928MD,NY,COM,02/22/2017,40,T,1.0,1,1,0922A,0,408,e2,2010,0
HAX8870,NY,PAS,10/23/2016,71,T,88.0,88,88,0148P,0,408,j6,2015,0
GWF8737,NY,PAS,03/09/2017,70,T,19.0,19,19,0857A,0,408,j3,2015,0
HHY6730,NY,PAS,02/07/2017,20,T,110.0,110,110,0728A,0,408,d,2005,0
AA55378,CT,PAS,05/06/2017,21,T,44.0,44,44,0744A,0,408,d1,0,0
HEJ1819,NY,PAS,09/02/2016,38,T,114.0,114,114,1041A,0,408,h1,2015,0
43165MB,NY,COM,03/30/2017,46,T,24.0,24,24,1251P,0,408,F1,2011,0
TOPHAT5,NY,COM,09/12/2016,38,T,20.0,20,20,0229P,0,408,h1,2002,0
GDB3266,NY,PAS,12/29/2016,71,T,69.0,69,69,1121A,0,408,j6,2006,0
25510TC,NY,TRA,03/15/2017,19,T,109.0,109,109,1222P,0,408,c3,2017,0
HCC8516,NY,PAS,06/12/2017,37,T,49.0,49,49,0515P,0,408,h1,2015,0
GDV4572,NY,PAS,03/22/2017,37,T,61.0,61,61,0617P,0,408,h1,2016,0
BWC9949,NY,PAS,12/28/2016,20,T,103.0,103,103,0142P,0,408,d,2002,0
X71FST,NJ,PAS,08/17/2016,21,S,70.0,70,0,0324A,0,408,D1,0,0
CSL3696,NY,PAS,02/25/2017,37,T,115.0,115,115,0252P,0,408,h1,2016,0
HCZ8859,NY,PAS,02/14/2017,71,T,114.0,114,114,1216P,0,408,j6,2001,0
GXX16755,NY,PAS,10/29/2016,46,P,30.0,30,30,0547P,0,408,F1,0,0
DKY4655,NY,PAS,04/14/2017,20,T,94.0,94,94,0412P,0,408,d,2017,0
89368MJ,NY,COM,06/13/2017,69,T,109.0,109,109,1108A,0,408,h1,2017,0
78718JZ,NY,COM,08/05/2016,38,T,48.0,48,48,0249P,0,408,h1,2009,0
EHS2265,NY,PAS,10/14/2016,71,T,78.0,78,78,0156P,0,408,j6,2004,0
HCV1680,NY,PAS,02/15/2017,14,T,25.0,25,25,1123A,0,408,c,2016,0
FMF2572,NY,PAS,10/11/2016,21,T,41.0,41,41,0921A,0,408,d1,2014,0
GUR1253,NY,PAS,09/08/2016,67,P,94.0,94,94,0940A,0,408,E2,2004,0
HBE7508,NY,PAS,11/16/2016,20,T,70.0,70,70,1143A,0,408,d,2005,0
GYG4132,NY,PAS,06/02/2017,38,T,25.0,25,25,0911A,0,408,h1,2015,0
GGL9942,NY,PAS,08/07/2016,71,T,72.0,72,72,0750A,0,408,j6,2010,0
35415MB,NY,COM,09/07/2016,38,T,28.0,28,28,0310P,0,408,h1,0,0
AR571D,NJ,PAS,02/03/2017,84,T,19.0,19,19,0558A,0,408,k7,0,0
GMU6855,NY,PAS,12/05/2016,38,T,49.0,49,49,0108P,0,408,h1,2004,0
66291MC,NY,COM,09/30/2016,70,P,19.0,19,19,1155A,0,408,J2,2005,0
AG07609,PA,PAS,08/04/2016,47,T,13.0,13,13,0815A,0,408,l2,0,0
E582S,NY,PAS,03/06/2017,21,S,104.0,104,0,1153A,0,408,D1,2010,0
GUY5410,NY,PAS,05/26/2017,50,T,107.0,107,107,0841A,0,408,e5,2009,0
HCZ2737,NY,PAS,12/13/2016,21,S,75.0,75,0,0814A,0,408,D1,2002,0
32906SL,NY,SCL,10/14/2016,77,T,62.0,62,62,0930A,0,408,m5,2006,0
HFD1178,NY,PAS,04/08/2017,38,T,112.0,112,112,1039A,0,408,h1,2015,0
48995MA,NY,COM,04/28/2017,69,T,18.0,18,18,0702A,0,408,h1,2006,0
79419MH,NY,COM,10/25/2016,31,T,10.0,10,10,0404P,0,408,l3,2007,0
ENG3058,NY,PAS,03/08/2017,50,T,66.0,66,66,0213P,0,408,e5,2016,0
16788MJ,NY,COM,10/19/2016,37,T,9.0,9,9,0118P,0,408,h1,2015,0
2E19H,NY,OMT,05/30/2017,13,T,14.0,14,14,0935A,0,408,c2,2016,0
GXC5057,NY,PAS,10/11/2016,14,T,114.0,114,114,0150P,0,408,c,2003,0
EYA6756,NY,PAS,03/21/2017,37,T,70.0,70,70,1249P,0,408,h1,2016,0
M164583,NJ,PAS,03/24/2017,21,S,40.0,40,0,0918A,0,408,D1,0,0
BCY6332,NY,PAS,11/23/2016,46,P,78.0,78,78,0900A,0,408,C,2001,0
CEZ9568,NY,PAS,05/12/2017,40,T,23.0,23,23,0754A,0,408,e2,2005,7
44996MH,NY,COM,06/26/2017,38,T,5.0,5,5,0229P,0,408,h1,2005,0
GJC5925,NY,PAS,11/11/2016,14,T,18.0,18,18,1134P,0,408,c,2010,0
HAS9354,NY,PAS,10/05/2016,71,T,103.0,103,103,0117P,0,408,j6,2010,0
KBL6350,PA,PAS,10/27/2016,38,T,48.0,48,48,0942A,0,408,h1,0,0
FGA2559,NY,PAS,03/20/2017,21,S,60.0,60,0,0847A,0,408,D1,2010,0
78669JZ,NY,COM,02/23/2017,78,T,66.0,66,66,0921P,0,408,k6,2011,0
GTT2165,NY,PAS,07/20/2016,38,T,110.0,110,110,1102A,0,408,h1,2003,0
PAP0779,MN,PAS,02/25/2017,14,T,13.0,13,13,0733A,0,408,c,0,0
83320ME,NY,COM,09/02/2016,14,T,1.0,1,1,0459P,0,408,c,2005,0
556LYI,FL,PAS,10/28/2016,20,T,102.0,102,102,0714A,0,408,d,0,0
HKZ1190,NY,PAS,05/01/2017,71,T,46.0,46,46,1112A,0,408,j6,0,0
EMM7100,NY,PAS,03/28/2017,37,T,20.0,20,20,0553P,0,408,h1,2002,0
GZE1624,NY,PAS,10/05/2016,68,T,84.0,84,84,1152A,0,408,a1,2015,0
HEK1625,NY,PAS,07/22/2016,38,T,60.0,60,60,0837P,0,408,h1,2005,0
BMV1431,NY,PAS,11/25/2016,37,T,20.0,20,20,0403P,0,408,h1,2005,0
62339KA,NY,COM,09/13/2016,14,T,46.0,46,46,0114P,0,408,c,2009,0
66741MG,NY,COM,05/30/2017,47,T,14.0,14,14,1155A,0,408,l2,2003,0
HAV2453,NY,PAS,08/01/2016,71,T,46.0,46,46,0126P,0,408,j6,2002,0
GSU6028,NY,PAS,05/15/2017,37,T,19.0,19,19,0116P,0,408,h1,2014,0
EMP1852,NY,PAS,03/06/2017,21,T,61.0,61,61,1231P,0,408,d1,2015,0
9F36B,NY,OMT,04/16/2017,13,T,18.0,18,18,1221P,0,408,c2,2014,0
065VN,FL,PAS,07/01/2016,14,T,1.0,1,1,0830A,0,408,c,0,0
AYX1958,NY,PAS,03/24/2017,20,T,19.0,19,19,1141A,0,408,d,2017,0
VAJ93,FL,PAS,11/22/2016,21,S,62.0,62,0,1155A,0,408,D1,0,0
HGF7522,NY,PAS,02/12/2017,40,P,112.0,112,112,0125A,0,408,E2,2004,5
GYG9495,NY,PAS,03/29/2017,40,T,70.0,70,70,1031P,0,408,e2,2015,0
T725424C,NY,OMT,12/23/2016,31,T,1.0,1,1,0214P,0,408,l3,2015,0
DLN3387,NY,PAS,01/25/2017,21,T,70.0,70,70,1222P,0,408,d1,2005,0
HAV3190,NY,PAS,08/23/2016,71,T,114.0,114,114,1231P,0,408,j6,2002,0
CKJ76,RI,PAS,03/11/2017,40,P,9.0,9,9,0240A,0,408,D,2015,6
RKG600,FL,PAS,09/17/2016,40,P,1.0,1,822,0956A,0,408,D,0,0
GBV1130,NY,PAS,09/28/2016,38,T,45.0,45,45,0307P,0,408,h1,2016,0
JLF31,CT,PAS,06/07/2017,21,T,79.0,79,79,0823A,0,408,d1,0,0
GXA5488,NY,PAS,04/18/2017,71,T,47.0,47,47,0340P,0,408,j6,2015,0
CVS550,NY,SPO,09/24/2016,16,T,26.0,26,26,0452P,0,408,k2,2010,0
47603MD,NY,COM,01/06/2017,14,T,10.0,10,10,0555A,0,408,c,2014,0
GNN6174,NY,PAS,12/22/2016,21,S,72.0,72,0,1210P,0,408,D1,2001,0
96788,99,APP,09/04/2016,40,P,2.0,2,2,1055A,0,408,C3,1995,0
FEH8579,NY,PAS,12/13/2016,21,T,60.0,60,60,1043A,0,408,d1,2015,0
GAW8499,NY,PAS,10/01/2016,70,T,18.0,18,18,0202P,0,408,j3,2012,0
9CC2541,MD,PAS,03/20/2017,46,P,71.0,71,71,1105A,0,408,C3,0,0
GBL7840,NY,PAS,02/07/2017,40,P,104.0,104,104,1015P,0,408,D,2015,0
Y87FSL,NJ,PAS,03/03/2017,46,T,13.0,13,13,0323P,0,408,f1,0,0
E98EVK,NJ,PAS,05/12/2017,37,T,84.0,84,84,1035A,0,408,h1,0,0
AD73679,AZ,PAS,06/06/2017,69,T,13.0,13,13,0107P,0,408,h1,0,0
HDD9369,NY,PAS,07/19/2016,20,T,114.0,114,114,1235P,0,408,d,1997,0
GJA3538,NY,PAS,04/07/2017,37,T,43.0,43,43,0545P,0,408,h1,2010,0
T24DCD,NJ,PAS,04/06/2017,21,T,73.0,73,73,0953A,0,408,d1,0,0
FXM3207,NY,PAS,08/16/2016,38,T,41.0,41,41,0101P,0,408,h1,2009,0
D42HBR,NJ,PAS,05/06/2017,21,T,19.0,19,19,0737A,0,408,d1,0,0
HJR6978,NY,PAS,11/23/2016,40,P,52.0,52,52,0153A,0,408,E2,2011,0
FWV2419,NY,PAS,08/04/2016,21,T,114.0,114,114,0859A,0,408,d1,2012,0
XZ969D,NJ,PAS,12/06/2016,14,T,41.0,41,41,1013A,0,408,c,0,0
ZFY7694,PA,PAS,10/24/2016,37,T,48.0,48,48,0147P,20161024,408,h1,0,0
T707128C,NY,OMT,04/29/2017,51,T,104.0,104,104,0244P,0,408,e3,2017,0
END3475,NY,PAS,05/01/2017,71,T,104.0,104,104,0700A,0,408,j6,2005,0
GFE9841,NY,PAS,12/07/2016,21,T,71.0,71,71,0943A,0,408,d1,2009,0
HHM1765,NY,PAS,02/16/2017,24,T,23.0,23,23,0712A,0,408,d5,2005,0
97203MJ,NY,COM,02/23/2017,74,T,114.0,114,114,0318A,0,408,j2,2016,0
T28ERR,NJ,PAS,06/10/2017,31,T,1.0,1,1,0254P,0,408,l3,0,0
83549MH,NY,COM,05/08/2017,20,T,19.0,19,19,0530P,20170508,408,d,2016,0
JLV1670,PA,PAS,07/16/2016,21,T,108.0,108,108,0823A,0,408,d1,0,0
82808ME,NY,COM,05/23/2017,19,T,5.0,5,5,0440P,0,408,c3,2006,0
FLS6962,NY,PAS,01/06/2017,37,T,44.0,44,44,0205P,0,408,h1,2003,0
HMY9585,NY,PAS,06/15/2017,20,T,43.0,43,43,0026A,0,408,d,2005,0
59522MB,NY,COM,02/15/2017,46,T,33.0,33,33,0834A,0,408,F1,2012,0
GCK8854,NY,PAS,03/23/2017,37,T,108.0,108,108,0852P,0,408,h1,2016,0
GXC8373,NY,PAS,04/03/2017,9,T,71.0,71,71,0912A,0,408,e1,1999,0
HCR8434,NY,PAS,07/27/2016,20,T,63.0,63,63,0325P,0,408,d,2015,0
GGZ1956,NY,PAS,09/13/2016,37,T,66.0,66,66,1258P,0,408,h1,2016,0
ENP7472,NY,PAS,02/20/2017,38,T,78.0,78,78,1253P,0,408,h1,2008,0
13482MH,NY,COM,04/26/2017,14,T,19.0,19,19,0859A,0,408,c,2001,0
36894MA,NY,COM,04/03/2017,38,T,7.0,7,7,0932A,0,408,h1,2012,0
T647761C,NY,OMT,04/21/2017,38,T,6.0,6,6,0411P,0,408,h1,2014,0
V53BJN,NJ,PAS,01/14/2017,20,T,114.0,114,114,0218P,0,408,d,0,0
GJJ9741,NY,PAS,03/23/2017,19,T,25.0,25,25,0157P,0,408,c3,2012,0
HJP6271,NY,PAS,12/15/2016,37,T,103.0,103,103,1110A,20161215,408,h1,2015,0
5UYJ703,CA,PAS,12/12/2016,21,T,94.0,94,94,0909A,0,408,d1,0,0
XEFK18,NJ,PAS,02/22/2017,47,T,14.0,14,14,0506P,0,408,l2,0,0
FFZ6553,NY,PAS,10/21/2016,20,T,94.0,94,94,0216P,0,408,d,2003,0
EWZ6214,NY,PAS,09/27/2016,21,T,108.0,108,108,0739A,0,408,d1,2005,0
89651JV,NY,COM,01/23/2017,42,T,18.0,18,18,0113P,0,408,h1,2006,0
47589MH,NY,COM,08/29/2016,48,T,17.0,17,17,1137A,0,408,e9,2012,0
BZC8569,NY,PAS,05/28/2017,46,T,61.0,61,61,0159P,0,408,f1,2002,0
GUP4639,NY,PAS,12/28/2016,14,P,71.0,71,71,0300P,0,408,E2,2012,0
HCT1688,NY,PAS,12/22/2016,21,P,30.0,30,1,0856A,0,408,C,2015,0
T628922C,NY,OMT,08/03/2016,74,T,40.0,40,40,0808A,0,408,j2,2012,0
48449MC,NY,COM,11/09/2016,47,T,14.0,14,14,0928A,0,408,l2,2013,0
33326MJ,NY,COM,11/24/2016,48,T,5.0,5,5,0932A,0,408,e9,2016,0
DZIG71,FL,PAS,06/02/2017,21,T,62.0,62,62,1138A,0,408,d1,0,0
42842JZ,NY,COM,04/20/2017,38,T,7.0,7,7,1210P,0,408,h1,2009,0
48425MC,NY,COM,10/21/2016,47,T,13.0,13,13,1203P,0,408,l2,2013,0
FFD5222,NY,PAS,07/30/2016,38,T,13.0,13,13,1045A,0,408,h1,2011,0
